code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,completion
FFF,2013J,563014,F,South East Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,-51,133,FALSE
FFF,2013J,563019,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-31,500,TRUE
FFF,2013J,563020,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,-46,93,FALSE
FFF,2013J,563051,M,Ireland,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,-102,500,TRUE
FFF,2013J,563196,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-154,213,FALSE
FFF,2013J,563239,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,-74,-50,FALSE
FFF,2013J,563299,M,South Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Pass,-121,500,TRUE
FFF,2013J,563430,F,London Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn,-57,0,FALSE
FFF,2013J,563636,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-92,500,TRUE
FFF,2013J,563742,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-136,165,FALSE
FFF,2013J,563783,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-144,500,TRUE
FFF,2013J,563787,F,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-81,500,TRUE
FFF,2013J,564119,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-65,500,TRUE
FFF,2013J,564262,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,180,N,Pass,-124,500,TRUE
FFF,2013J,564437,M,South West Region,Lower Than A Level,40-50%,35-55,0,90,N,Fail,-115,500,TRUE
FFF,2013J,564702,M,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-136,500,TRUE
FFF,2013J,564770,M,South West Region,Lower Than A Level,70-80%,0-35,0,150,N,Withdrawn,-59,84,FALSE
FFF,2013J,564821,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-149,111,FALSE
FFF,2013J,564981,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Distinction,-74,500,TRUE
FFF,2013J,565469,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-195,97,FALSE
FFF,2013J,565587,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-150,500,TRUE
FFF,2013J,565608,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-141,0,FALSE
FFF,2013J,565653,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,-117,229,FALSE
FFF,2013J,565698,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-73,500,TRUE
FFF,2013J,565849,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-11,500,TRUE
FFF,2013J,565977,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-149,-52,FALSE
FFF,2013J,565990,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-143,500,TRUE
FFF,2013J,565997,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn,-81,157,FALSE
FFF,2013J,566009,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction,-149,500,TRUE
FFF,2013J,566135,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-22,500,TRUE
FFF,2013J,566172,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-162,58,FALSE
FFF,2013J,566270,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-102,500,TRUE
FFF,2013J,566465,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-107,500,TRUE
FFF,2013J,566675,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-185,0,FALSE
FFF,2013J,566817,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-136,500,TRUE
FFF,2013J,566823,M,London Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn,-154,139,FALSE
FFF,2013J,566863,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-92,500,TRUE
FFF,2013J,566973,F,North Region,A Level or Equivalent,500,35-55,0,60,N,Pass,-67,500,TRUE
FFF,2013J,567165,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-109,500,TRUE
FFF,2013J,567222,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-17,500,TRUE
FFF,2013J,567223,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-136,500,TRUE
FFF,2013J,567312,M,West Midlands Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Pass,-96,500,TRUE
FFF,2013J,567676,M,Wales,Lower Than A Level,Oct-20,0-35,0,90,N,Fail,-53,500,TRUE
FFF,2013J,567880,M,Scotland,Lower Than A Level,Oct-20,0-35,0,90,N,Fail,-185,500,TRUE
FFF,2013J,567888,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,-156,500,TRUE
FFF,2013J,567901,M,London Region,Lower Than A Level,Oct-20,0-35,0,135,N,Pass,-191,500,TRUE
FFF,2013J,568084,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-31,500,TRUE
FFF,2013J,568132,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-144,500,TRUE
FFF,2013J,568153,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-67,500,TRUE
FFF,2013J,568184,M,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-24,500,TRUE
FFF,2013J,568204,M,Scotland,A Level or Equivalent,40-50%,35-55,0,90,N,Fail,-149,500,TRUE
FFF,2013J,568207,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,-30,500,TRUE
FFF,2013J,568234,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,-117,500,TRUE
FFF,2013J,568333,M,South West Region,Lower Than A Level,40-50%,0-35,0,120,Y,Pass,-123,500,TRUE
FFF,2013J,568381,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,-96,500,TRUE
FFF,2013J,568444,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-28,30,FALSE
FFF,2013J,568450,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-195,500,TRUE
FFF,2013J,568551,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,90,N,Pass,-62,500,TRUE
FFF,2013J,568592,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,120,N,Fail,-53,500,TRUE
FFF,2013J,568602,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,90,Y,Withdrawn,-195,137,FALSE
FFF,2013J,568644,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-44,500,TRUE
FFF,2013J,568763,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-38,500,TRUE
FFF,2013J,568767,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-32,500,TRUE
FFF,2013J,568774,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Pass,-170,500,TRUE
FFF,2013J,568857,F,North Region,Lower Than A Level,500,0-35,0,120,Y,Withdrawn,-35,-23,FALSE
FFF,2013J,568910,M,South Region,HE Qualification,40-50%,0-35,0,60,N,Fail,-81,500,TRUE
FFF,2013J,568987,F,South Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Withdrawn,-194,170,FALSE
FFF,2013J,568998,M,South Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Withdrawn,-121,34,FALSE
FFF,2013J,569016,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-59,500,TRUE
FFF,2013J,569070,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-150,-17,FALSE
FFF,2013J,569107,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-74,500,TRUE
FFF,2013J,569132,M,South East Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,-149,500,TRUE
FFF,2013J,569167,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-195,500,TRUE
FFF,2013J,569474,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-149,500,TRUE
FFF,2013J,569507,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-132,500,TRUE
FFF,2013J,569566,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-30,500,TRUE
FFF,2013J,569609,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-124,500,TRUE
FFF,2013J,569625,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-196,500,TRUE
FFF,2013J,569712,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,Distinction,-149,500,TRUE
FFF,2013J,569807,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-164,157,FALSE
FFF,2013J,569994,F,London Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,-63,500,TRUE
FFF,2013J,570004,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,180,Y,Withdrawn,-101,87,FALSE
FFF,2013J,570023,M,West Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,-102,61,FALSE
FFF,2013J,570061,F,South West Region,Lower Than A Level,30-40%,0-35,0,180,Y,Pass,-95,500,TRUE
FFF,2013J,570213,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-81,500,TRUE
FFF,2013J,570280,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-45,174,FALSE
FFF,2013J,570428,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-149,500,TRUE
FFF,2013J,570455,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-28,500,TRUE
FFF,2013J,570515,M,Ireland,Lower Than A Level,500,35-55,0,60,N,Fail,-158,500,TRUE
FFF,2013J,570517,M,South West Region,A Level or Equivalent,Oct-20,0-35,0,75,N,Pass,-49,500,TRUE
FFF,2013J,570550,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-150,500,TRUE
FFF,2013J,570689,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-143,128,FALSE
FFF,2013J,570717,M,North Western Region,Lower Than A Level,50-60%,35-55,0,120,Y,Pass,-195,500,TRUE
FFF,2013J,570732,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,-179,500,TRUE
FFF,2013J,570807,F,North Region,A Level or Equivalent,500,0-35,0,90,N,Distinction,-28,500,TRUE
FFF,2013J,570878,M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-149,500,TRUE
FFF,2013J,570978,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-193,500,TRUE
FFF,2013J,571019,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,-149,500,TRUE
FFF,2013J,571022,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-183,500,TRUE
FFF,2013J,571044,F,North Western Region,Lower Than A Level,30-40%,35-55,0,90,N,Withdrawn,-144,-142,FALSE
FFF,2013J,571079,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-38,-4,FALSE
FFF,2013J,571117,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-35,500,TRUE
FFF,2013J,571355,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-158,500,TRUE
FFF,2013J,571363,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-129,500,TRUE
FFF,2013J,571490,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-35,500,TRUE
FFF,2013J,571575,F,London Region,Lower Than A Level,Oct-20,0-35,0,150,N,Withdrawn,-58,32,FALSE
FFF,2013J,571612,M,Wales,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,-53,146,FALSE
FFF,2013J,571622,M,North Western Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,-123,500,TRUE
FFF,2013J,571630,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,-144,39,FALSE
FFF,2013J,571638,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-99,500,TRUE
FFF,2013J,571650,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-196,500,TRUE
FFF,2013J,571702,M,North Western Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,-185,12,FALSE
FFF,2013J,571757,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Fail,-156,500,TRUE
FFF,2013J,571800,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-143,500,TRUE
FFF,2013J,571802,F,North Western Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,-144,500,TRUE
FFF,2013J,571828,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-149,500,TRUE
FFF,2013J,571831,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-196,500,TRUE
FFF,2013J,571844,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,180,N,Withdrawn,-109,84,FALSE
FFF,2013J,571859,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-144,500,TRUE
FFF,2013J,571862,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-149,500,TRUE
FFF,2013J,571893,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-117,500,TRUE
FFF,2013J,571926,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-195,500,TRUE
FFF,2013J,571927,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-149,500,TRUE
FFF,2013J,571935,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,-154,0,FALSE
FFF,2013J,571973,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-196,500,TRUE
FFF,2013J,571994,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-195,-117,FALSE
FFF,2013J,572003,M,North Region,A Level or Equivalent,Oct-20,35-55,0,120,N,Pass,-149,500,TRUE
FFF,2013J,572011,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-195,500,TRUE
FFF,2013J,572036,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-67,500,TRUE
FFF,2013J,572047,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-72,500,TRUE
FFF,2013J,572053,M,London Region,HE Qualification,20-30%,0-35,0,120,N,Distinction,-184,500,TRUE
FFF,2013J,572071,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-92,166,FALSE
FFF,2013J,572076,M,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-162,500,TRUE
FFF,2013J,572116,M,Wales,A Level or Equivalent,Oct-20,0-35,0,120,N,Fail,-173,500,TRUE
FFF,2013J,572124,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass,-67,500,TRUE
FFF,2013J,572125,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-60,500,TRUE
FFF,2013J,572128,M,East Anglian Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn,-138,26,FALSE
FFF,2013J,572179,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn,-65,199,FALSE
FFF,2013J,572199,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,-72,500,TRUE
FFF,2013J,572209,M,South West Region,Lower Than A Level,Oct-20,35-55,0,180,Y,Withdrawn,-59,38,FALSE
FFF,2013J,572213,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,-191,101,FALSE
FFF,2013J,572250,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-144,500,TRUE
FFF,2013J,572265,M,London Region,A Level or Equivalent,30-40%,0-35,0,150,N,Withdrawn,-73,184,FALSE
FFF,2013J,572270,M,North Western Region,A Level or Equivalent,Oct-20,0-35,0,150,N,Fail,-102,500,TRUE
FFF,2013J,572274,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-148,500,TRUE
FFF,2013J,572304,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-157,500,TRUE
FFF,2013J,572346,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,-130,500,TRUE
FFF,2013J,572397,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-101,500,TRUE
FFF,2013J,572410,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass,-172,500,TRUE
FFF,2013J,572493,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,-85,500,TRUE
FFF,2013J,572505,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-53,500,TRUE
FFF,2013J,572532,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-195,97,FALSE
FFF,2013J,572554,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-195,62,FALSE
FFF,2013J,572560,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-106,500,TRUE
FFF,2013J,572584,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-121,500,TRUE
FFF,2013J,572588,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-89,500,TRUE
FFF,2013J,572589,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-149,227,FALSE
FFF,2013J,572634,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-148,500,TRUE
FFF,2013J,572702,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-193,500,TRUE
FFF,2013J,572718,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,Y,Fail,-144,500,TRUE
FFF,2013J,572769,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-149,500,TRUE
FFF,2013J,572783,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-193,500,TRUE
FFF,2013J,572816,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-38,44,FALSE
FFF,2013J,572845,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-185,500,TRUE
FFF,2013J,572860,F,London Region,No Formal quals,Oct-20,0-35,0,120,N,Pass,-148,500,TRUE
FFF,2013J,572871,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,-144,114,FALSE
FFF,2013J,572910,M,North Western Region,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn,-191,0,FALSE
FFF,2013J,572981,M,Wales,A Level or Equivalent,Oct-20,0-35,0,90,N,Withdrawn,-190,-65,FALSE
FFF,2013J,573007,M,Ireland,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-71,234,FALSE
FFF,2013J,573093,M,South East Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,-191,500,TRUE
FFF,2013J,573150,M,East Anglian Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-107,500,TRUE
FFF,2013J,573152,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-30,500,TRUE
FFF,2013J,573166,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-92,500,TRUE
FFF,2013J,573173,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-149,500,TRUE
FFF,2013J,573199,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-127,500,TRUE
FFF,2013J,573224,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-59,500,TRUE
FFF,2013J,573245,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-138,500,TRUE
FFF,2013J,573280,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-138,500,TRUE
FFF,2013J,573291,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-150,129,FALSE
FFF,2013J,573317,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-43,500,TRUE
FFF,2013J,573434,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-190,500,TRUE
FFF,2013J,573467,M,Wales,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-90,500,TRUE
FFF,2013J,573481,M,South West Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Withdrawn,-191,67,FALSE
FFF,2013J,573639,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-124,500,TRUE
FFF,2013J,573674,M,Ireland,A Level or Equivalent,Oct-20,0-35,0,60,N,Fail,-85,500,TRUE
FFF,2013J,573678,M,Ireland,A Level or Equivalent,90-100%,0-35,0,70,Y,Pass,-58,500,TRUE
FFF,2013J,573696,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,-100,500,TRUE
FFF,2013J,573697,F,South Region,HE Qualification,70-80%,0-35,0,180,N,Withdrawn,-144,110,FALSE
FFF,2013J,573704,M,Wales,Lower Than A Level,60-70%,0-35,0,90,N,Pass,-136,500,TRUE
FFF,2013J,573766,M,Yorkshire Region,HE Qualification,60-70%,0-35,0,60,N,Fail,-127,500,TRUE
FFF,2013J,573860,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-191,500,TRUE
FFF,2013J,573864,M,South West Region,A Level or Equivalent,60-70%,55<=,0,240,N,Pass,-59,500,TRUE
FFF,2013J,573900,M,Ireland,Lower Than A Level,500,0-35,0,90,N,Pass,-31,500,TRUE
FFF,2013J,573901,M,Ireland,HE Qualification,80-90%,0-35,0,60,N,Fail,-144,500,TRUE
FFF,2013J,573922,M,North Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,-149,-50,FALSE
FFF,2013J,573951,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,-148,500,TRUE
FFF,2013J,574056,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-190,500,TRUE
FFF,2013J,574070,F,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-109,500,TRUE
FFF,2013J,574078,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-190,500,TRUE
FFF,2013J,574207,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-136,500,TRUE
FFF,2013J,574232,M,London Region,A Level or Equivalent,70-80%,0-35,0,240,N,Withdrawn,-101,-22,FALSE
FFF,2013J,574237,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Withdrawn,-149,-51,FALSE
FFF,2013J,574245,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,150,N,Fail,-72,500,TRUE
FFF,2013J,574282,M,London Region,A Level or Equivalent,70-80%,35-55,0,90,N,Withdrawn,-29,37,FALSE
FFF,2013J,574283,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,-149,500,TRUE
FFF,2013J,574305,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-88,-46,FALSE
FFF,2013J,574315,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Distinction,-144,500,TRUE
FFF,2013J,574382,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-148,500,TRUE
FFF,2013J,574418,M,Ireland,Lower Than A Level,500,0-35,0,60,N,Pass,-185,500,TRUE
FFF,2013J,574446,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Distinction,-144,500,TRUE
FFF,2013J,574470,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-141,91,FALSE
FFF,2013J,574534,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,N,Pass,-67,500,TRUE
FFF,2013J,574551,M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-107,500,TRUE
FFF,2013J,574570,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-153,500,TRUE
FFF,2013J,574664,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,-149,500,TRUE
FFF,2013J,574681,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-134,500,TRUE
FFF,2013J,574683,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-44,500,TRUE
FFF,2013J,574695,M,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,-87,130,FALSE
FFF,2013J,574722,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-60,500,TRUE
FFF,2013J,574732,F,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-144,500,TRUE
FFF,2013J,574735,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-95,202,FALSE
FFF,2013J,574737,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-74,0,FALSE
FFF,2013J,574815,M,South Region,Lower Than A Level,90-100%,0-35,0,180,N,Withdrawn,-184,97,FALSE
FFF,2013J,574820,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-81,235,FALSE
FFF,2013J,574845,M,South West Region,Lower Than A Level,Oct-20,0-35,0,90,N,Pass,-113,500,TRUE
FFF,2013J,574856,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-93,500,TRUE
FFF,2013J,574871,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-134,109,FALSE
FFF,2013J,574874,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,-185,500,TRUE
FFF,2013J,574919,F,Wales,Lower Than A Level,0-10%,0-35,0,150,N,Withdrawn,-174,72,FALSE
FFF,2013J,574950,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-136,-14,FALSE
FFF,2013J,574955,M,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-46,500,TRUE
FFF,2013J,575003,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,-107,93,FALSE
FFF,2013J,575019,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-100,0,FALSE
FFF,2013J,575039,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-16,500,TRUE
FFF,2013J,575186,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-148,500,TRUE
FFF,2013J,575265,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-149,500,TRUE
