,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,completion
24662,FFF,2013J,556639,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-141.0,,True
24663,FFF,2013J,556646,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-31.0,,True
24664,FFF,2013J,557012,M,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Distinction,-31.0,,True
24665,FFF,2013J,557020,M,South Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-24.0,,True
24666,FFF,2013J,557040,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,-35.0,111.0,False
24667,FFF,2013J,557044,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,-32.0,,True
24668,FFF,2013J,557054,M,North Western Region,HE Qualification,10-20,35-55,0,90,N,Distinction,-25.0,,True
24669,FFF,2013J,557232,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,-74.0,149.0,False
24670,FFF,2013J,557385,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-149.0,,True
24671,FFF,2013J,557395,M,Ireland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-30.0,,True
24672,FFF,2013J,557481,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-144.0,70.0,False
24673,FFF,2013J,557545,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-53.0,,True
24674,FFF,2013J,557655,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,-60.0,,True
24675,FFF,2013J,557661,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-73.0,,True
24676,FFF,2013J,557735,M,South West Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass,-83.0,,True
24677,FFF,2013J,557766,M,Ireland,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-87.0,,True
24678,FFF,2013J,558090,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-38.0,,True
24679,FFF,2013J,558205,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-25.0,101.0,False
24680,FFF,2013J,558284,M,Ireland,Lower Than A Level,60-70%,0-35,0,150,Y,Withdrawn,-129.0,37.0,False
24681,FFF,2013J,558301,M,North Region,Lower Than A Level,70-80%,0-35,0,150,N,Fail,-92.0,,True
24682,FFF,2013J,558309,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,-96.0,0.0,False
24683,FFF,2013J,558345,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-44.0,,True
24684,FFF,2013J,558484,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-102.0,,True
24685,FFF,2013J,558635,F,North Region,A Level or Equivalent,,0-35,1,60,N,Pass,-166.0,,True
24686,FFF,2013J,558893,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-32.0,,True
24687,FFF,2013J,558909,F,South Region,Lower Than A Level,30-40%,0-35,1,90,N,Withdrawn,-196.0,0.0,False
24688,FFF,2013J,558970,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-22.0,,True
24689,FFF,2013J,559067,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,-52.0,182.0,False
24690,FFF,2013J,559428,F,Wales,A Level or Equivalent,50-60%,0-35,0,90,N,Distinction,-38.0,,True
24691,FFF,2013J,559599,F,London Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-124.0,-16.0,False
24692,FFF,2013J,559754,M,London Region,Lower Than A Level,30-40%,0-35,1,90,N,Pass,-166.0,,True
24693,FFF,2013J,559813,M,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-60.0,,True
24694,FFF,2013J,559863,M,Ireland,Lower Than A Level,,35-55,0,60,N,Pass,-35.0,,True
24695,FFF,2013J,559902,M,Wales,Lower Than A Level,0-10%,0-35,1,60,N,Fail,-49.0,,True
24696,FFF,2013J,559979,F,East Anglian Region,HE Qualification,20-30%,0-35,0,90,N,Pass,-149.0,,True
24697,FFF,2013J,559999,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,-85.0,40.0,False
24698,FFF,2013J,560329,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-122.0,,True
24699,FFF,2013J,560401,M,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Pass,-25.0,,True
24700,FFF,2013J,560410,M,Scotland,Lower Than A Level,30-40%,0-35,1,60,N,Pass,-18.0,,True
24701,FFF,2013J,560496,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn,-129.0,-122.0,False
24702,FFF,2013J,560592,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-30.0,,True
24703,FFF,2013J,560659,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,150,N,Withdrawn,-16.0,171.0,False
24704,FFF,2013J,560670,F,South East Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,-29.0,21.0,False
24705,FFF,2013J,560703,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-107.0,,True
24706,FFF,2013J,560727,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-178.0,,True
24707,FFF,2013J,560772,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-191.0,-4.0,False
24708,FFF,2013J,560934,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-30.0,,True
24709,FFF,2013J,560946,M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,-8.0,,True
24710,FFF,2013J,560949,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-45.0,,True
24711,FFF,2013J,561031,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,-45.0,,True
24712,FFF,2013J,561068,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-195.0,,True
24713,FFF,2013J,561268,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-127.0,,True
24714,FFF,2013J,561386,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,-29.0,,True
24715,FFF,2013J,561542,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-67.0,,True
24716,FFF,2013J,561714,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,Distinction,-144.0,,True
24717,FFF,2013J,561865,M,Wales,HE Qualification,20-30%,35-55,0,60,N,Pass,6.0,,True
24718,FFF,2013J,561867,F,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-8.0,,True
24719,FFF,2013J,561868,F,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-8.0,,True
24720,FFF,2013J,561873,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-11.0,,True
24721,FFF,2013J,561874,F,Wales,HE Qualification,20-30%,35-55,0,60,N,Pass,-8.0,,True
24722,FFF,2013J,561878,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-11.0,,True
24723,FFF,2013J,561879,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-8.0,,True
24724,FFF,2013J,561880,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-8.0,144.0,False
24725,FFF,2013J,561889,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-11.0,,True
24726,FFF,2013J,561929,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-11.0,,True
24727,FFF,2013J,561930,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-196.0,,True
24728,FFF,2013J,561976,M,Wales,HE Qualification,70-80%,0-35,0,60,N,Pass,-8.0,,True
24729,FFF,2013J,562377,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,-115.0,,True
24730,FFF,2013J,562428,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn,-28.0,-9.0,False
24731,FFF,2013J,562448,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,90,N,Fail,-18.0,,True
24732,FFF,2013J,562460,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-72.0,156.0,False
24733,FFF,2013J,562763,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,300,N,Fail,-89.0,,True
24734,FFF,2013J,562920,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Fail,-59.0,,True
24735,FFF,2013J,563014,F,South East Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,-51.0,133.0,False
24736,FFF,2013J,563019,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-31.0,,True
24737,FFF,2013J,563020,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,-46.0,93.0,False
24738,FFF,2013J,563051,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-102.0,,True
24739,FFF,2013J,563196,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-154.0,213.0,False
24740,FFF,2013J,563239,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,-74.0,-50.0,False
24741,FFF,2013J,563299,M,South Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-121.0,,True
24742,FFF,2013J,563430,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-57.0,0.0,False
24743,FFF,2013J,563636,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-92.0,,True
24744,FFF,2013J,563742,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-136.0,165.0,False
24745,FFF,2013J,563783,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-144.0,,True
24746,FFF,2013J,563787,F,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-81.0,,True
24747,FFF,2013J,564119,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-65.0,,True
24748,FFF,2013J,564262,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,180,N,Pass,-124.0,,True
24749,FFF,2013J,564437,M,South West Region,Lower Than A Level,40-50%,35-55,0,90,N,Fail,-115.0,,True
24750,FFF,2013J,564702,M,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-136.0,,True
24751,FFF,2013J,564770,M,South West Region,Lower Than A Level,70-80%,0-35,0,150,N,Withdrawn,-59.0,84.0,False
24752,FFF,2013J,564821,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-149.0,111.0,False
24753,FFF,2013J,564981,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-74.0,,True
24754,FFF,2013J,565469,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-195.0,97.0,False
24755,FFF,2013J,565587,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-150.0,,True
24756,FFF,2013J,565608,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-141.0,0.0,False
24757,FFF,2013J,565653,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,-117.0,229.0,False
24758,FFF,2013J,565698,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-73.0,,True
24759,FFF,2013J,565849,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-11.0,,True
24760,FFF,2013J,565977,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-149.0,-52.0,False
24761,FFF,2013J,565990,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-143.0,,True
24762,FFF,2013J,565997,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-81.0,157.0,False
24763,FFF,2013J,566009,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction,-149.0,,True
24764,FFF,2013J,566135,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-22.0,,True
24765,FFF,2013J,566172,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-162.0,58.0,False
24766,FFF,2013J,566270,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-102.0,,True
24767,FFF,2013J,566465,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-107.0,,True
24768,FFF,2013J,566675,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-185.0,0.0,False
24769,FFF,2013J,566817,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-136.0,,True
24770,FFF,2013J,566823,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-154.0,139.0,False
24771,FFF,2013J,566863,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-92.0,,True
24772,FFF,2013J,566973,F,North Region,A Level or Equivalent,,35-55,0,60,N,Pass,-67.0,,True
24773,FFF,2013J,567165,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-109.0,,True
24774,FFF,2013J,567222,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-17.0,,True
24775,FFF,2013J,567223,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-136.0,,True
24776,FFF,2013J,567312,M,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-96.0,,True
24777,FFF,2013J,567676,M,Wales,Lower Than A Level,10-20,0-35,0,90,N,Fail,-53.0,,True
24778,FFF,2013J,567880,M,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Fail,-185.0,,True
24779,FFF,2013J,567888,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,-156.0,,True
24780,FFF,2013J,567901,M,London Region,Lower Than A Level,10-20,0-35,0,135,N,Pass,-191.0,,True
24781,FFF,2013J,568084,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-31.0,,True
24782,FFF,2013J,568132,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-144.0,,True
24783,FFF,2013J,568153,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-67.0,,True
24784,FFF,2013J,568184,M,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-24.0,,True
24785,FFF,2013J,568204,M,Scotland,A Level or Equivalent,40-50%,35-55,0,90,N,Fail,-149.0,,True
24786,FFF,2013J,568207,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,-30.0,,True
24787,FFF,2013J,568234,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,-117.0,,True
24788,FFF,2013J,568333,M,South West Region,Lower Than A Level,40-50%,0-35,0,120,Y,Pass,-123.0,,True
24789,FFF,2013J,568381,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,-96.0,,True
24790,FFF,2013J,568444,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-28.0,30.0,False
24791,FFF,2013J,568450,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-195.0,,True
24792,FFF,2013J,568551,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-62.0,,True
24793,FFF,2013J,568592,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,120,N,Fail,-53.0,,True
24794,FFF,2013J,568602,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,90,Y,Withdrawn,-195.0,137.0,False
24795,FFF,2013J,568644,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-44.0,,True
24796,FFF,2013J,568763,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-38.0,,True
24797,FFF,2013J,568767,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-32.0,,True
24798,FFF,2013J,568774,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-170.0,,True
24799,FFF,2013J,568857,F,North Region,Lower Than A Level,,0-35,0,120,Y,Withdrawn,-35.0,-23.0,False
24800,FFF,2013J,568910,M,South Region,HE Qualification,40-50%,0-35,0,60,N,Fail,-81.0,,True
24801,FFF,2013J,568987,F,South Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-194.0,170.0,False
24802,FFF,2013J,568998,M,South Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Withdrawn,-121.0,34.0,False
24803,FFF,2013J,569016,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-59.0,,True
24804,FFF,2013J,569070,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-150.0,-17.0,False
24805,FFF,2013J,569107,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-74.0,,True
24806,FFF,2013J,569132,M,South East Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,-149.0,,True
24807,FFF,2013J,569167,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-195.0,,True
24808,FFF,2013J,569474,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-149.0,,True
24809,FFF,2013J,569507,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-132.0,,True
24810,FFF,2013J,569566,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-30.0,,True
24811,FFF,2013J,569609,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-124.0,,True
24812,FFF,2013J,569625,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-196.0,,True
24813,FFF,2013J,569712,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,Distinction,-149.0,,True
24814,FFF,2013J,569807,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-164.0,157.0,False
24815,FFF,2013J,569994,F,London Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,-63.0,,True
24816,FFF,2013J,570004,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,180,Y,Withdrawn,-101.0,87.0,False
24817,FFF,2013J,570023,M,West Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,-102.0,61.0,False
24818,FFF,2013J,570061,F,South West Region,Lower Than A Level,30-40%,0-35,0,180,Y,Pass,-95.0,,True
24819,FFF,2013J,570213,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-81.0,,True
24820,FFF,2013J,570280,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-45.0,174.0,False
24821,FFF,2013J,570428,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-149.0,,True
24822,FFF,2013J,570455,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-28.0,,True
24823,FFF,2013J,570515,M,Ireland,Lower Than A Level,,35-55,0,60,N,Fail,-158.0,,True
24824,FFF,2013J,570517,M,South West Region,A Level or Equivalent,10-20,0-35,0,75,N,Pass,-49.0,,True
24825,FFF,2013J,570550,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-150.0,,True
24826,FFF,2013J,570689,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-143.0,128.0,False
24827,FFF,2013J,570717,M,North Western Region,Lower Than A Level,50-60%,35-55,0,120,Y,Pass,-195.0,,True
24828,FFF,2013J,570732,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,-179.0,,True
24829,FFF,2013J,570807,F,North Region,A Level or Equivalent,,0-35,0,90,N,Distinction,-28.0,,True
24830,FFF,2013J,570878,M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-149.0,,True
24831,FFF,2013J,570978,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-193.0,,True
24832,FFF,2013J,571019,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,-149.0,,True
24833,FFF,2013J,571022,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-183.0,,True
24834,FFF,2013J,571044,F,North Western Region,Lower Than A Level,30-40%,35-55,0,90,N,Withdrawn,-144.0,-142.0,False
24835,FFF,2013J,571079,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-38.0,-4.0,False
24836,FFF,2013J,571117,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-35.0,,True
24837,FFF,2013J,571355,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-158.0,,True
24838,FFF,2013J,571363,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-129.0,,True
24839,FFF,2013J,571490,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-35.0,,True
24840,FFF,2013J,571575,F,London Region,Lower Than A Level,10-20,0-35,0,150,N,Withdrawn,-58.0,32.0,False
24841,FFF,2013J,571612,M,Wales,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,-53.0,146.0,False
24842,FFF,2013J,571622,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-123.0,,True
24843,FFF,2013J,571630,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,-144.0,39.0,False
24844,FFF,2013J,571638,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-99.0,,True
24845,FFF,2013J,571650,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-196.0,,True
24846,FFF,2013J,571702,M,North Western Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,-185.0,12.0,False
24847,FFF,2013J,571757,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-156.0,,True
24848,FFF,2013J,571800,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-143.0,,True
24849,FFF,2013J,571802,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-144.0,,True
24850,FFF,2013J,571828,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-149.0,,True
24851,FFF,2013J,571831,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-196.0,,True
24852,FFF,2013J,571844,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,-109.0,84.0,False
24853,FFF,2013J,571859,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-144.0,,True
24854,FFF,2013J,571862,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-149.0,,True
24855,FFF,2013J,571893,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-117.0,,True
24856,FFF,2013J,571926,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-195.0,,True
24857,FFF,2013J,571927,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-149.0,,True
24858,FFF,2013J,571935,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,-154.0,0.0,False
24859,FFF,2013J,571973,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-196.0,,True
24860,FFF,2013J,571994,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-195.0,-117.0,False
24861,FFF,2013J,572003,M,North Region,A Level or Equivalent,10-20,35-55,0,120,N,Pass,-149.0,,True
24862,FFF,2013J,572011,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-195.0,,True
24863,FFF,2013J,572036,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-67.0,,True
24864,FFF,2013J,572047,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-72.0,,True
24865,FFF,2013J,572053,M,London Region,HE Qualification,20-30%,0-35,0,120,N,Distinction,-184.0,,True
24866,FFF,2013J,572071,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-92.0,166.0,False
24867,FFF,2013J,572076,M,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-162.0,,True
24868,FFF,2013J,572116,M,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-173.0,,True
24869,FFF,2013J,572124,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass,-67.0,,True
24870,FFF,2013J,572125,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-60.0,,True
24871,FFF,2013J,572128,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-138.0,26.0,False
24872,FFF,2013J,572179,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn,-65.0,199.0,False
24873,FFF,2013J,572199,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-72.0,,True
24874,FFF,2013J,572209,M,South West Region,Lower Than A Level,10-20,35-55,0,180,Y,Withdrawn,-59.0,38.0,False
24875,FFF,2013J,572213,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,-191.0,101.0,False
